talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
2520,https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained,ShaoLan,"The Chinese zodiac, explained","A quarter of the world's population cares a lot about the Chinese zodiac. Even if you don't believe in it, you'd be wise to know how it works, says technologist and entrepreneur ShaoLan Hseuh. In this fun, informative talk, ShaoLan shares some tips for understanding the ancient tradition and describes how it's believed to influence your personality, career, marriage prospects and how you'll do in a given year. What does your sign say about you?",February-16,TED2016,0:06:04,en,6/8/16,"china,entrepreneur,economics,family,world cultures,identity,education",
2523,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit,Sajay Samuel,How college loans exploit students for profit,"Once upon a time in America, says professor Sajay Samuel, ""going to college did not mean graduating with debt."" Today, higher education has become a consumer product -- costs have skyrocketed, saddling students with a combined debt of over $1 trillion, while universities and loan companies make massive profits. Samuel proposes a radical solution: link tuition costs to a degree's expected earnings, so that students can make informed decisions about their future, restore their love of learning and contribute to the world in a meaningful way.",February-16,TEDxPSU,0:11:48,en,6/9/16,"investment,culture,choice,economics,work,education,TEDx,society,big problems",
2521,https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters,Negin Farsad,A highly scientific taxonomy of haters,"TED Fellow Negin Farsad weaves comedy and social commentary to cleverly undercut stereotypes of her culture. In this uproarious talk/stand-up hybrid, Farsad speaks on her documentary, The Muslims Are Coming!, narrates her fight with the MTA in New York and offers a detailed breakdown of the different types of haters she's encountered in her work. ""Comedy is one of our best weapons,"" she says. ""We've tried a lot of approaches to social justice, like war and competitive ice dancing -- but a lot of things are still kind of awful. I think it's time we try and tell a really good poop joke.""",February-16,TED2016,0:08:05,en,6/10/16,"comedy,humor,entertainment,TED Fellows,religion,community,terrorism,identity,social change,activism,society",
2522,https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty,Andrew Youn,3 reasons why we can win the fight against poverty,"Half of the world's poorest people have something in common: they're small farmers. In this eye-opening talk, activist Andrew Youn shows how his group, One Acre Fund, is helping these farmers lift themselves out of poverty by delivering to them life-sustaining farm services that are already in use all over the world. Enter this talk believing we'll never be able to solve hunger and extreme poverty, and leave it with a new understanding of the scale of the world's biggest problems.",February-16,TED2016,0:13:14,en,6/13/16,"global development,poverty,agriculture,farming,food,Africa,global issues,community,innovation,future,leadership,activism,society",
2524,https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance,Jamila Raqib,The secret to effective nonviolent resistance,"We're not going to end violence by telling people that it's morally wrong, says Jamila Raqib, executive director of the Albert Einstein Institution. Instead, we must find alternative ways to conduct conflict that are equally powerful and effective. Raqib promotes nonviolent resistance to people living under tyranny -- and there's a lot more to it than street protests. She shares encouraging examples of creative strategies that have led to change around the world and a message of hope for a future without armed conflict. ""The greatest hope for humanity lies not in condemning violence but in making violence obsolete,"" Raqib says.",November-15,TED Talks Live,0:08:57,en,6/14/16,"protests,nonviolence,military,security,global issues,community,terrorism,war,collaboration,communication,leadership,violence,humanity,society,big problems",
2502,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples,Andrew Pelling,This scientist makes ears out of apples,"TED Fellow Andrew Pelling is a biohacker, and nature is his hardware. His favorite materials are the simplest ones (and oftentimes he finds them in the garbage). Building on the cellulose structure that gives an apple its shape, he ""grows"" lifelike human ears, pioneering a process that might someday be used to repair body parts safely and cheaply. And he has some even wilder ideas to share ... ""What I'm really curious about is if one day it will be possible to repair, rebuild and augment our own bodies with stuff we make in the kitchen,"" he says.",February-16,TED2016,0:07:05,en,6/15/16,"play,TED Fellows,biotech,hack,materials,design,invention,potential,creativity,science,technology,innovation,future,exploration,collaboration",
2527,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form,Chris Milk,The birth of virtual reality as an art form,"Chris Milk uses innovative technologies to make personal, interactive, human stories. Accompanied by Joshua Roman on cello and McKenzie Stubbert on piano, Milk traces his relationship to music and art -- from the first moment he remembers putting on headphones to his current work creating breakthrough virtual reality projects. VR is the last medium for storytelling, he says, because it closes the gap between audience and storyteller. To illustrate, he brought the TED audience together in the world's largest collective VR experience. Join them and take part in this interactive talk by getting a Google Cardboard and downloading the experience at with.in/TED.",February-16,TED2016,0:17:34,en,6/16/16,"composing,virtual reality,entertainment,film,media,art,beauty,visualizations,technology,innovation,future,collaboration,communication",
2525,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction,Tristan Harris,How better tech could protect us from distraction,"How often does technology interrupt us from what we really mean to be doing? At work and at play, we spend a startling amount of time distracted by pings and pop-ups -- instead of helping us spend our time well, it often feels like our tech is stealing it away from us. Design thinker Tristan Harris offers thoughtful new ideas for technology that creates more meaningful interaction. He asks: ""What does the future of technology look like when you're designing for the deepest human values?""",December-14,TEDxBrussels,0:14:55,en,6/17/16,"interface design,web,choice,social media,Internet,design,product design,potential,technology,innovation,future,communication,motivation",
2535,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,Gill Hicks,I survived a terrorist attack. Here's what I learned,"Gill Hicks's story is one of compassion and humanity, emerging from the ashes of chaos and hate. A survivor of the London terrorist bombings on July 7, 2005, she shares her story of the events of that day -- and the profound lessons that came as she learned how to live on.",May-16,TEDxSydney,0:10:37,en,6/20/16,"compassion,life,global issues,community,terrorism,identity,TEDx,death,social change,activism,violence,humanity,society",
2528,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse,Keolu Fox,Why genetic research must be more diverse,"Ninety-six percent of genome studies are based on people of European descent. The rest of the world is virtually unrepresented -- and this is dangerous, says geneticist and TED Fellow Keolu Fox, because we react to drugs differently based on our genetic makeup. Fox is working to democratize genome sequencing, specifically by advocating for indigenous populations to get involved in research, with the goal of eliminating health disparities. ""The research community needs to immerse itself in indigenous culture,"" he says, ""or die trying.""",February-16,TED2016,0:06:48,en,6/21/16,"TED Fellows,health care,genetics,medicine,medical research,inequality,health,community,science,activism,society,big problems",
2526,https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money,Seema Bansal,How to fix a broken education system ... without any more money,"Seema Bansal forged a path to public education reform for 15,000 schools in Haryana, India, by setting an ambitious goal: by 2020, 80 percent of children should have grade-level knowledge. She's looking to meet this goal by seeking reforms that will work in every school without additional resources. Bansal and her team have found success using creative, straightforward techniques such as communicating with teachers using SMS group chats, and they have already measurably improved learning and engagement in Haryana's schools.",May-16,TED@BCG Paris,0:14:28,en,6/22/16,"global development,policy,children,india,global issues,community,potential,communication,education",
2530,https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality,Brian Little,"Who are you, really? The puzzle of personality","What makes you, you? Psychologists like to talk about our traits, or defined characteristics that make us who we are. But Brian Little is more interested in moments when we transcend those traits -- sometimes because our culture demands it of us, and sometimes because we demand it of ourselves. Join Little as he dissects the surprising differences between introverts and extroverts and explains why your personality may be more malleable than you think.",February-16,TED2016,0:15:15,en,6/23/16,"humor,psychology,communication,identity,self,humanity,personality",
2531,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts,Tom Hulme,What can we learn from shortcuts?,"How do you build a product people really want? Allow consumers to be a part of the process. ""Empathy for what your customers want is probably the biggest leading indicator of business success,"" says designer Tom Hulme. In this short talk, Hulme lays out three insightful examples of the intersection of design and user experience, where people have developed their own desire paths out of necessity. Once you know how to spot them, you'll start noticing them everywhere.",February-16,TED2016,0:07:20,en,6/24/16,"urban planning,environment,architecture,cities,public spaces,design,product design,community,potential,society",
2534,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,Wanda Diaz Merced,How a blind astronomer found a way to hear the stars,"Wanda Diaz Merced studies the light emitted by gamma-ray bursts, the most energetic events in the universe. When she lost her sight and was left without a way to do her science, she had a revelatory insight: the light curves she could no longer see could be translated into sound. Through sonification, she regained mastery over her work, and now she's advocating for a more inclusive scientific community. ""Science is for everyone,"" she says. ""It has to be available to everyone, because we are all natural explorers.""",February-16,TED2016,0:11:15,en,6/27/16,"disability,energy,hearing,physics,astronomy,nature,data,science,technology,innovation,exploration,collaboration",
2533,https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,Blaise AgÃ_era y Arcas,How computers are learning to be creative,"We're on the edge of a new frontier in art and creativity -- and it's not human. Blaise AgÃ_era y Arcas, principal scientist at Google, works with deep neural networks for machine perception and distributed learning. In this captivating demo, he shows how neural nets trained to recognize images can be run in reverse, to generate them. The results: spectacular, hallucinatory collages (and poems!) that defy categorization. ""Perception and creativity are very intimately connected,"" AgÃ_era y Arcas says. ""Any creature, any being that is able to do perceptual acts is also able to create.""",May-16,TED@BCG Paris,0:17:34,en,6/28/16,"science and art,machine learning,art,demo,beauty,AI,visualizations,algorithm,science,innovation,future,collaboration,intelligence,brain",
2537,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,Julia Galef,Why you think you're right -- even if you're wrong,"Perspective is everything, especially when it comes to examining your beliefs. Are you a soldier, prone to defending your viewpoint at all costs -- or a scout, spurred by curiosity? Julia Galef examines the motivations behind these two mindsets and how they shape the way we interpret information, interweaved with a compelling history lesson from 19th-century France. When your steadfast opinions are tested, Galef asks: ""What do you most yearn for? Do you yearn to defend your own beliefs or do you yearn to see the world as clearly as you possibly can?""",February-16,TEDxPSU,0:11:37,en,6/29/16,"decision-making,choice,collaboration,communication,identity,leadership,motivation,personal growth,TEDx,society",
2536,https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish,Prosanta Chakrabarty,"Clues to prehistoric times, found in blind cavefish","TED Fellow Prosanta Chakrabarty explores hidden parts of the world in search of new species of cave-dwelling fish. These subterranean creatures have developed fascinating adaptations, and they provide biological insights into blindness as well as geological clues about how the continents broke apart million of years ago. Contemplate deep time in this short talk.",February-16,TED2016,0:04:49,en,6/30/16,"fish,sight,ecology,TED Fellows,evolution,time,DNA,biology,biomechanics,biodiversity,curiosity,animals,history,life,environment,nature,ancient world,science,exploration,brain",
2538,https://www.ted.com/talks/john_legend_redemption_song,John Legend,Redemption Song,"John Legend is on a mission to transform America's criminal justice system. Through his Free America campaign, he's encouraging rehabilitation and healing in our prisons, jails and detention centers -- and giving hope to those who want to create a better life after serving their time. With a spoken-word prelude from James Cavitt, an inmate at San Quentin State Prison, Legend treats us to his version of Bob Marley's ""Redemption Song."" ""Won't you help to sing these songs of freedom?""",February-16,TED2016,0:08:38,en,7/1/16,"piano,prison,criminal justice,live music,singer,vocals,music,culture,policy,performance,personal growth,social change,activism,United States,society,big problems",
2541,https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war,Marwa Al-Sabouni,How Syria's architecture laid the foundation for brutal war,"What caused the war in Syria? Oppression, drought and religious differences all played key roles, but Marwa Al-Sabouni suggests another reason: architecture. Speaking to us over the Internet from Homs, where for the last six years she has watched the war tear her city apart, Al-Sabouni suggests that Syria's architecture divided its once tolerant and multicultural society into single-identity enclaves defined by class and religion. The country's future now depends on how it chooses to rebuild.",June-16,TEDSummit,0:10:25,en,7/5/16,"disaster relief,refugees,urban planning,religion,security,architecture,cities,infrastructure,public spaces,design,community,war,potential,Middle East,engineering,collaboration,identity,social change,violence,society,big problems",
2543,https://www.ted.com/talks/alexander_betts_why_brexit_happened_and_what_to_do_next,Alexander Betts,Why Brexit happened -- and what to do next,"We are embarrassingly unaware of how divided our societies are, and Brexit grew out of a deep, unexamined divide between those that fear globalization and those that embrace it, says social scientist Alexander Betts. How do we now address that fear as well as growing disillusionment with the political establishment, while refusing to give in to xenophobia and nationalism? Join Betts as he discusses four post-Brexit steps toward a more inclusive world.",June-16,TEDSummit,0:17:22,en,7/6/16,"refugees,global development,immigration,choice,Europe,inequality,news,policy,history,politics,democracy,government,global issues,community,future,collaboration,communication,identity,leadership,social change,humanity,society,big problems",
2539,https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent,Safwat Saleem,"Why I keep speaking up, even when people mock my accent","Artist Safwat Saleem grew up with a stutter -- but as an independent animator, he decided to do his own voiceovers to give life to his characters. When YouTube commenters started mocking his Pakistani accent, it crushed him, and his voice began to leave his work. Hear how this TED Fellow reclaimed his voice and confidence in this charming, thoughtful talk.",February-16,TED2016,0:10:48,en,7/7/16,"comedy,humor,speech,vocals,TED Fellows,media,fear,Internet,bullying,art,language,design,animation,communication,identity,society",
2529,https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit,Elise Roy,"When we design for disability, we all benefit","I believe that losing my hearing was one of the greatest gifts I've ever received, says Elise Roy. As a disability rights lawyer and design thinker, she knows that being Deaf gives her a unique way of experiencing and reframing the world -- a perspective that could solve some of our largest problems. As she says: ""When we design for disability first, you often stumble upon solutions that are better than those when we design for the norm.""",September-15,TEDxMidAtlantic,0:13:17,en,7/8/16,"Senses,disability,design,innovation,collaboration,communication,personal growth,TEDx,society",
2547,https://www.ted.com/talks/leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,Leila Hoteit,3 lessons on success from an Arab businesswoman,"Professional Arab women juggle more responsibilities than their male counterparts, and they face more cultural rigidity than Western women. What can their success teach us about tenacity, competition, priorities and progress? Tracing her career as an engineer, advocate and mother in Abu Dhabi, Leila Hoteit shares three lessons for thriving in the modern world.",May-16,TED@BCG Paris,0:14:02,en,7/11/16,"business,work,women in business,Middle East,women",
2542,https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough,Eric Haseltine,What will be the next big scientific breakthrough?,"Throughout history, speculation has spurred beautiful, revolutionary science -- opening our eyes to entirely new universes. ""I'm not talking about science that takes baby steps,"" says Eric Haseltine. ""I'm talking about science that takes enormous leaps."" In this talk, Haseltine passionately takes us to the edges of intellectual pursuit with two ideas -- one that's already made history, and the other that's digging into one of humanity's biggest questions with admirable ambition (and a healthy dose of skepticism from many).",November-15,TED Talks Live,0:10:47,en,7/12/16,"aging,curiosity,science,exploration",
2551,https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it,Emma Marris,Nature is everywhere -- we just need to learn to see it,"How do you define ""nature?"" If we define it as that which is untouched by humans, then we won't have any left, says environmental writer Emma Marris. She urges us to consider a new definition of nature -- one that includes not only pristine wilderness but also the untended patches of plants growing in urban spaces -- and encourages us to bring our children out to touch and tinker with it, so that one day they might love and protect it.",June-16,TEDSummit,0:15:52,en,7/13/16,"sustainability,trees,ecology,plants,green,natural resources,garden,bioethics,agriculture,biodiversity,animals,life,Anthropocene,climate change,environment,nature,children,teaching,parenting",
2546,https://www.ted.com/talks/shubhendu_sharma_how_to_grow_a_forest_in_your_backyard,Shubhendu Sharma,How to grow a forest in your backyard,"Forests don't have to be far-flung nature reserves, isolated from human life. Instead, we can grow them right where we are -- even in cities. Eco-entrepreneur and TED Fellow Shubhendu Sharma grows ultra-dense, biodiverse mini-forests of native species in urban areas by engineering soil, microbes and biomass to kickstart natural growth processes. Follow along as he describes how to grow a 100-year-old forest in just 10 years, and learn how you can get in on this tiny jungle party.",May-16,TED@BCG Paris,0:09:11,en,7/14/16,"microbiology,microbes,sustainability,trees,botany,ecology,plants,green,natural resources,global development,TED Fellows,urban planning,garden,entrepreneur,environment,cities,nature,design,science,engineering,future",
2552,https://www.ted.com/talks/adam_savage_my_love_letter_to_cosplay,Adam Savage,My love letter to cosplay,"Adam Savage makes things and builds experiments, and he uses costumes to add humor, color and clarity to the stories he tells. Tracing his lifelong love of costumes -- from a childhood space helmet made of an ice cream tub to a No-Face costume he wore to Comic-Con -- Savage explores the world of cosplay and the meaning it creates for its community. ""We're connecting with something important inside of us,"" he says. ""The costumes are how we reveal ourselves to each other.""",February-16,TED2016,0:13:07,en,7/15/16,"humor,entertainment,storytelling,art,beauty,materials,design,community,creativity,adventure,collaboration,communication,identity,performance,personality",
2540,https://www.ted.com/talks/lisa_dyson_a_forgotten_space_age_technology_could_change_how_we_grow_food,Lisa Dyson,A forgotten Space Age technology could change how we grow food,"We're heading for a world population of 10 billion people -- but what will we all eat? Lisa Dyson rediscovered an idea developed by NASA in the 1960s for deep-space travel, and it could be a key to reinventing how we grow food.",May-16,TED@BCG Paris,0:11:55,en,7/18/16,"microbiology,microbes,natural resources,agriculture,farming,food,business,life,environment,nature,bacteria,global issues,science,technology,innovation,future,big problems",
2556,https://www.ted.com/talks/el_seed_a_project_of_peace_painted_across_50_buildings,eL Seed,"A project of peace, painted across 50 buildings","eL Seed fuses Arabic calligraphy with graffiti to paint colorful, swirling messages of hope and peace on buildings from Tunisia to Paris. The artist and TED Fellow shares the story of his most ambitious project yet: a mural painted across 50 buildings in Manshiyat Naser, a district of Cairo, Egypt, that can only be fully seen from a nearby mountain.",June-16,TEDSummit,0:11:26,en,7/19/16,"sanitation,painting,TED Fellows,peace,art,beauty,community,Egypt,Middle East,society",
2553,https://www.ted.com/talks/gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history,Gerard Ryle,How the Panama Papers journalists broke the biggest leak in history,"Gerard Ryle led the international team that divulged the Panama Papers, the 11.5 million leaked documents from 40 years of activity of the Panamanian law firm Mossack Fonseca that have offered an unprecedented glimpse into the scope and methods of the secretive world of offshore finance. Hear the story behind the biggest collaborative journalism project in history.",June-16,TEDSummit,0:13:08,en,7/20/16,"business,journalism,writing,Internet,government,global issues,data,technology,collaboration,communication,society,big problems",
2557,https://www.ted.com/talks/ed_boyden_baby_diapers_inspired_this_new_way_to_study_the_brain,Ed Boyden,A new way to study the brain's invisible secrets,"Neuroengineer Ed Boyden wants to know how the tiny biomolecules in our brains generate emotions, thoughts and feelings -- and he wants to find the molecular changes that lead to disorders like epilepsy and Alzheimer's. Rather than magnify these invisible structures with a microscope, he wondered: What if we physically enlarge them and make them easier to see? Learn how the same polymers used to make baby diapers swell could be a key to better understanding our brains.",June-16,TEDSummit,0:13,en,7/21/16,"nanoscale,biotech,biology,biomechanics,neuroscience,medical research,life,materials,illness,chemistry,potential,science,technology,innovation,brain,humanity",
2558,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other,Suzanne Simard,How trees talk to each other,"A forest is much more than what you see, says ecologist Suzanne Simard. Her 30 years of research in Canadian forests have led to an astounding discovery -- trees talk, often and over vast distances. Learn more about the harmonious yet complicated social lives of trees and prepare to see the natural world with new eyes.",June-16,TEDSummit,0:18,en,7/22/16,"trees,botany,ecology,plants,green,biology,biomechanics,biodiversity,life,language,environment,nature,beauty,community,science,communication,identity",
2548,https://www.ted.com/talks/anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t,Anthony Goldbloom,The jobs we'll lose to machines -- and the ones we won't,"Machine learning isn't just for simple tasks like assessing credit risk and sorting mail anymore -- today, it's capable of far more complex applications, like grading essays and diagnosing diseases. With these advances comes an uneasy question: Will a robot do your job in the future?",2/16/17,TED2016,0:04:36,en,8/8/16,"machine learning,productivity,work,AI,data,technology,innovation,robots,future,programming,collaboration,intelligence",
2549,https://www.ted.com/talks/martin_reeves_how_to_build_a_business_that_lasts_100_years,Martin Reeves,How to build a business that lasts 100 years,"If you want to build a business that lasts, there may be no better place to look for inspiration than your own immune system. Join strategist Martin Reeves as he shares startling statistics about shrinking corporate life spans and explains how executives can apply six principles from living organisms to build resilient businesses that flourish in the face of change.",5/16/17,TED@BCG Paris,0:14:54,en,8/9/16,"success,resources,biology,business,productivity,work,potential,innovation,future,leadership",
2559,https://www.ted.com/talks/molly_winter_the_taboo_secret_to_healthier_plants_and_people,Molly Winter,The taboo secret to better health,"Our poop and pee have superpowers, but for the most part we don't harness them. Molly Winter faces down our squeamishness and asks us to see what goes down the toilet as a resource, one that can help fight climate change, spur innovation and even save us money.",4/16/17,TEDxBend,0:12:21,en,8/10/16,"sanitation,energy,green,natural resources,alternative energy,agriculture,farming,food,climate change,environment,nature,infrastructure,design,health,water,community,engineering,TEDx,activism,humanity",
2560,https://www.ted.com/talks/ngozi_okonjo_iweala_how_africa_can_keep_rising,Ngozi Okonjo-Iweala,How Africa can keep rising,"African growth is a trend, not a fluke, says economist and former Finance Minister of Nigeria Ngozi Okonjo-Iweala. In this refreshingly candid and straightforward talk, Okonjo-Iweala describes the positive progress on the continent and outlines eight challenges African nations still need to address in order to create a better future.",6/16/17,TEDSummit,0:15:23,en,8/11/16,"mobility,investment,natural resources,global development,economics,business,Africa,policy,government,global issues,war,potential,technology,future,collaboration,women,education,leadership,goal-setting,society",
2545,https://www.ted.com/talks/dave_brain_what_a_planet_needs_to_sustain_life,Dave Brain,What a planet needs to sustain life,"Venus is too hot, Mars is too cold, and Earth is just right, says planetary scientist Dave Brain. But why? In this pleasantly humorous talk, Brain explores the fascinating science behind what it takes for a planet to host life -- and why humanity may just be in the right place at the right time when it comes to the timeline of life-sustaining planets.",9/15/17,TEDxBoulder,0:13:42,en,8/12/16,"cosmos,extraterrestrial life,microbes,Planets,water,data,science,future,universe,exploration,discovery,Mars,TEDx",
2562,https://www.ted.com/talks/monica_araya_a_small_country_with_big_ideas_to_get_rid_of_fossil_fuels,Monica Araya,A small country with big ideas to get rid of fossil fuels,"How do we build a society without fossil fuels? Using her native Costa Rica as an example of positive action on environmental protection and renewables, climate advocate Monica Araya outlines a bold vision for a world committed to clean energy in all sectors.",6/16/17,TEDSummit,0:15:52,en,8/15/16,"natural resources,transportation,law,global development,alternative energy,policy,history,pollution,climate change,environment,nature,infrastructure,global issues,community,innovation,future,collaboration,communication,leadership,social change,activism,humanity",
2550,https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life,James Green,3 moons and a planet that could have alien life,Is there life beyond Earth? Join NASA's director of planetary science James Green for a survey of the places in our solar system that are most likely to harbor alien life.,11/15/17,TED Talks Live,0:10:39,en,8/16/16,"microbiology,extraterrestrial life,microbes,physics,astronomy,life,nature,water,chemistry,data,science,technology,NASA,innovation,universe,solar system,Mars",
2566,https://www.ted.com/talks/sarah_parcak_hunting_for_peru_s_lost_civilizations_with_satellites,Sarah Parcak,Hunting for Peru's lost civilizations -- with satellites,"Around the world, hundreds of thousands of lost ancient sites lie buried and hidden from view. Satellite archaeologist Sarah Parcak is determined to find them before looters do. With the 2016 TED Prize, Parcak is building an online citizen-science tool called GlobalXplorer that will train an army of volunteer explorers to find and protect the world's hidden heritage. In this talk, she offers a preview of the first place they'll look: Peru -- the home of Machu Picchu, the Nazca lines and other archaeological wonders waiting to be discovered.",6/16/17,TEDSummit,0:06:59,en,8/17/16,"space,Latin America,conservation,crowdsourcing,culture,TED Fellows,curiosity,history,global issues,TED Prize,world cultures,ancient world,archaeology,technology,innovation,exploration,adventure,discovery,humanity",
2561,https://www.ted.com/talks/anand_giridharadas_a_letter_to_all_who_have_lost_in_this_era,Anand Giridharadas,A letter to all who have lost in this era,"Summer, 2016: amid populist revolts, clashing resentments and fear, writer Anand Giridharadas doesn't give a talk but reads a letter. It's from those who have won in this era of change, to those who have, or feel, lost. It confesses to ignoring pain until it became anger. It chides an idealistic yet remote elite for its behind-closed-doors world-saving and airy, self-serving futurism â€” for at times worrying more about sending people to Mars than helping them on Earth. And it rejects the exclusionary dogmas to which we cling, calling us instead to ""dare to commit to the dream of each other.""",6/16/17,TEDSummit,0:16:37,en,8/18/16,"fear,compassion,history,politics,democracy,government,community,collaboration,communication,identity,social change,humanity,society",
2568,https://www.ted.com/talks/gonzalo_vilarino_how_argentina_s_blind_soccer_team_became_champions,Gonzalo VilariÃ±o,How Argentina's blind soccer team became champions,"With warmth and respect, Gonzalo VilariÃ±o tells the captivating story of Argentina's blind soccer team -- and how a sincere belief in themselves and their capabilities transformed the players from humble beginnings into two-time World Champions. ""You have to get out there and play every game in this beautiful tournament that we call life,"" VilariÃ±o says.",9/15/17,TEDxRiodelaPlata,0:14:19,es,8/19/16,"sports,disability,community,collaboration,education,personal growth,TEDx",
2563,https://www.ted.com/talks/olivier_scalabre_the_next_manufacturing_revolution_is_here,Olivier Scalabre,The next manufacturing revolution is here,"Economic growth has been slowing for the past 50 years, but relief might come from an unexpected place -- a new form of manufacturing that is neither what you thought it was nor where you thought it was. Industrial systems thinker Olivier Scalabre details how a fourth manufacturing revolution will produce a macroeconomic shift and boost employment, productivity and growth.",5/16/17,TED@BCG Paris,0:12:26,en,8/22/16,"global development,industrial design,economics,business,work,manufacturing,product design,technology,engineering,innovation",
2565,https://www.ted.com/talks/timothy_ihrig_what_we_can_do_to_die_well,Timothy Ihrig,What we can do to die well,"The healthcare industry in America is so focused on pathology, surgery and pharmacology -- on what doctors ""do"" to patients -- that it often overlooks the values of the human beings it's supposed to care for. Palliative care physician Timothy Ihrig explains the benefits of a different approach, one that fosters a patient's overall quality of life and navigates serious illness from diagnosis to death with dignity and compassion.",9/13/17,TEDxDesMoines,0:13:32,en,8/23/16,"aging,cancer,health care,pharmaceuticals,choice,economics,compassion,medicine,health,communication,identity,self,TEDx,death,humanity",
2569,https://www.ted.com/talks/laura_boushnak_the_deadly_legacy_of_cluster_bombs,Laura Boushnak,The deadly legacy of cluster bombs,"The destruction of war doesn't stop when the fighting is over. Photographer and TED Fellow Laura Boushnak shares a powerful photo essay about the survivors of cluster bombs, people who encountered these deadly submunitions years after the end of conflict. With her haunting photos, Boushnak asks those who still produce and condone the use of these weapons to abandon them.",6/16/17,TEDSummit,0:11:36,en,8/24/16,"refugees,photography,military,TED Fellows,life,war,death,violence,humanity",
2573,https://www.ted.com/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business,Don Tapscott,How the blockchain is changing money and business,"What is the blockchain? If you don't know, you should; if you do, chances are you still need some clarification on how it actually works. Don Tapscott is here to help, demystifying this world-changing, trust-building technology which, he says, represents nothing less than the second generation of the internet and holds the potential to transform money, business, government and society.",6/16/17,TEDSummit,0:18:49,en,8/25/16,"software,privacy,blockchain,security,economics,trust,business,Internet,computers,data,technology,innovation,future,collaboration,society",
2571,https://www.ted.com/talks/vanessa_ruiz_the_spellbinding_art_of_human_anatomy,Vanessa Ruiz,The spellbinding art of human anatomy,"Vanessa Ruiz takes us on an illustrated journey of human anatomical art over the centuries, sharing captivating images that bring this visual science -- and the contemporary artists inspired by it -- to life. ""Anatomical art has the power to reach far beyond the pages of a medical textbook,"" she says, ""connecting our innermost selves with our bodies through art.""",11/15/17,TEDMED 2015,0:11:22,en,8/26/16,"science and art,painting,medicine,art,history,beauty,health,creativity,visualizations,science,humanity,TEDMED",
2578,https://www.ted.com/talks/julia_bacha_how_women_wage_conflict_without_violence,Julia Bacha,How women wage conflict without violence,"Are you setting out to change the world? Here's a stat you should know: nonviolent campaigns are 100 percent more likely to succeed than violent ones. So why don't more groups use nonviolence when faced with conflict? Filmmaker Julia Bacha shares stories of effective nonviolent resistance, including eye-opening research on the crucial leadership role that women play.",6/16/17,TEDSummit,0:12:27,en,8/29/16,"protests,nonviolence,peace,history,politics,global issues,war,women,leadership,social change",
2572,https://www.ted.com/talks/christopher_bell_bring_on_the_female_superheroes,Christopher Bell,Bring on the female superheroes!,"Why is it so hard to find female superhero merchandise? In this passionate, sparkling talk, media studies scholar (and father of a Star Wars-obsessed daughter) Christopher Bell addresses the alarming lack of female superheroes in the toys and products marketed to kids -- and what it means for how we teach them about the world.",10/15/17,TEDxColoradoSprings,0:15:48,en,8/30/16,"marketing,toy,entertainment,film,media,inequality,art,children,communication,women,identity,TEDx,parenting,society",
